,ID,duration,wav,start,stop,spk_id,present_label
93259,id10357--t4ivCDhpcvw--00011_0_300,4.4400625,wav/id10357/t4ivCDhpcvw/00011.wav,0,48000,id10357,True
1603042,id10348--KIy0AGQSAJc--00001_0_300,8.0000625,wav/id10348/KIy0AGQSAJc/00001.wav,0,48000,id10348,True
769396,id10757--2HoB8Hd1UEU--00005_300_600,14.2400625,wav/id10757/2HoB8Hd1UEU/00005.wav,48000,96000,id10757,True
1652618,id10385--To1pb3JjqXc--00018_0_300,4.6800625,wav/id10385/To1pb3JjqXc/00018.wav,0,48000,id10385,True
564274,id11137--qo94xxqllQ0--00001_0_300,34.5600625,wav/id11137/qo94xxqllQ0/00001.wav,0,48000,id11137,True
81595,id11172--DRuhBqChfU4--00002_600_900,14.1200625,wav/id11172/DRuhBqChfU4/00002.wav,96000,144000,id11172,True
592140,id10396--nyJn3tjjpG4--00008_0_300,8.3200625,wav/id10396/nyJn3tjjpG4/00008.wav,0,48000,id10396,True
290829,id10954--nKirqMKrsso--00007_300_600,12.7200625,wav/id10954/nKirqMKrsso/00007.wav,48000,96000,id10954,True
1876350,id11032--92pRcsBHymg--00006_600_900,12.1200625,wav/id11032/92pRcsBHymg/00006.wav,96000,144000,id11032,True
1923028,id11188--2aq0MvfsfTs--00014_300_600,6.4400625,wav/id11188/2aq0MvfsfTs/00014.wav,48000,96000,id11188,True
2115887,id11111--CqibqD4fJZs--00044_0_300,16.5200625,wav/id11111/CqibqD4fJZs/00044.wav,0,48000,id11111,True
1819945,id10807--QuPFDkFu5gs--00004_0_300,11.6000625,wav/id10807/QuPFDkFu5gs/00004.wav,0,48000,id10807,True
1818568,id11159--5nyt3l5h2gg--00005_300_600,17.7600625,wav/id11159/5nyt3l5h2gg/00005.wav,48000,96000,id11159,True
2300518,id10986--wJ_YINYHBwY--00001_0_300,5.6000625,wav/id10986/wJ_YINYHBwY/00001.wav,0,48000,id10986,True
707739,id10714--TOUDyXrJMMQ--00014_0_300,4.4800625,wav/id10714/TOUDyXrJMMQ/00014.wav,0,48000,id10714,True
1260964,id10431--nWtX2ta86HA--00005_0_300,11.4400625,wav/id10431/nWtX2ta86HA/00005.wav,0,48000,id10431,True
2288481,id10601--7FI1c3-YUNI--00002_1200_1500,19.8400625,wav/id10601/7FI1c3-YUNI/00002.wav,192000,240000,id10601,True
1072162,id10501--iiOTw-gyKoM--00007_0_300,7.3600625,wav/id10501/iiOTw-gyKoM/00007.wav,0,48000,id10501,True
402362,id10919--ENIIevCgel4--00011_600_900,13.5600625,wav/id10919/ENIIevCgel4/00011.wav,96000,144000,id10919,True
20931,id10808--s2NX-3BQGKY--00003_1200_1500,15.6400625,wav/id10808/s2NX-3BQGKY/00003.wav,192000,240000,id10808,True
1483724,id10214--Q2E0FalJFLU--00032_1200_1500,28.6800625,wav/id10214/Q2E0FalJFLU/00032.wav,192000,240000,id10214,True
1048017,id10011--u3odsIbYouc--00002_900_1200,14.0000625,wav/id10011/u3odsIbYouc/00002.wav,144000,192000,id10011,True
1995788,id10125--08wOLi1Nwsc--00003_900_1200,18.7600625,wav/id10125/08wOLi1Nwsc/00003.wav,144000,192000,id10125,True
1798727,id10728--0qk49kcwGUw--00003_2100_2400,33.9200625,wav/id10728/0qk49kcwGUw/00003.wav,336000,384000,id10728,True
469813,id10525--SJmWTIeXE8I--00028_0_300,12.0800625,wav/id10525/SJmWTIeXE8I/00028.wav,0,48000,id10525,True
1133026,id11003--rsO79xUsxlU--00025_0_300,5.6400625,wav/id11003/rsO79xUsxlU/00025.wav,0,48000,id11003,True
2344138,id10020--jPGRVcnoOWY--00019_0_300,4.4400625,wav/id10020/jPGRVcnoOWY/00019.wav,0,48000,id10020,True
2035955,id10442--Zik7YaVEkkU--00006_0_300,3.9600625,wav/id10442/Zik7YaVEkkU/00006.wav,0,48000,id10442,True
1788304,id10090--T9j5rVourqA--00011_300_600,13.2400625,wav/id10090/T9j5rVourqA/00011.wav,48000,96000,id10090,True
353978,id10319--wFfQaIPHkJU--00007_300_600,15.4400625,wav/id10319/wFfQaIPHkJU/00007.wav,48000,96000,id10319,True
1427181,id10500--V5MSKuwJVso--00001_1200_1500,20.1200625,wav/id10500/V5MSKuwJVso/00001.wav,192000,240000,id10500,True
1879423,id10326--XPnrUmxql7Y--00028_600_900,11.3600625,wav/id10326/XPnrUmxql7Y/00028.wav,96000,144000,id10326,True
463265,id10104--6XClfA21fvo--00001_0_300,4.7200625,wav/id10104/6XClfA21fvo/00001.wav,0,48000,id10104,True
1302599,id10566--NNT3V-dgnyA--00003_0_300,5.6400625,wav/id10566/NNT3V-dgnyA/00003.wav,0,48000,id10566,True
1697249,id10792--ylncmMMArTs--00005_3300_3600,45.8400625,wav/id10792/ylncmMMArTs/00005.wav,528000,576000,id10792,True
2303551,id10574--BmgMGIVb1hI--00001_300_600,8.0400625,wav/id10574/BmgMGIVb1hI/00001.wav,48000,96000,id10574,True
284687,id10588--vugMTlHzejo--00004_900_1200,14.2400625,wav/id10588/vugMTlHzejo/00004.wav,144000,192000,id10588,True
2141828,id10387--BcnkMODvJPk--00002_0_300,6.8400625,wav/id10387/BcnkMODvJPk/00002.wav,0,48000,id10387,True
1624169,id10223--2ZsoHW7qaQ4--00005_300_600,17.0000625,wav/id10223/2ZsoHW7qaQ4/00005.wav,48000,96000,id10223,True
1433320,id10824--ci96hmOV4Os--00012_600_900,16.2000625,wav/id10824/ci96hmOV4Os/00012.wav,96000,144000,id10824,True
1112152,id10851--9hDPL3Dw768--00002_0_300,4.9200625,wav/id10851/9hDPL3Dw768/00002.wav,0,48000,id10851,True
1401298,id10399--dBEplcF683c--00003_300_600,14.8800625,wav/id10399/dBEplcF683c/00003.wav,48000,96000,id10399,True
613683,id10980--9jsnPvz4stg--00059_1500_1800,23.8800625,wav/id10980/9jsnPvz4stg/00059.wav,240000,288000,id10980,True
46782,id10834--NJ4WFWsgj3M--00007_600_900,9.5200625,wav/id10834/NJ4WFWsgj3M/00007.wav,96000,144000,id10834,True
333297,id10907--CzidftOsE5c--00006_1200_1500,21.3200625,wav/id10907/CzidftOsE5c/00006.wav,192000,240000,id10907,True
954414,id10941--cCu75pAu_2A--00016_300_600,10.0400625,wav/id10941/cCu75pAu_2A/00016.wav,48000,96000,id10941,True
220200,id10662--_BUSj8NIOmw--00022_600_900,10.7600625,wav/id10662/_BUSj8NIOmw/00022.wav,96000,144000,id10662,True
140678,id10045--c6Od_AIDt0Y--00053_0_300,7.4000625,wav/id10045/c6Od_AIDt0Y/00053.wav,0,48000,id10045,True
660945,id10796--1ySH8nlEGwk--00016_300_600,6.9600625,wav/id10796/1ySH8nlEGwk/00016.wav,48000,96000,id10796,True
1881663,id10003--5ablueV_1tw--00003_0_300,6.7200625,wav/id10003/5ablueV_1tw/00003.wav,0,48000,id10003,True
1225505,id10406--9On_aKNQR8Q--00001_0_300,26.0800625,wav/id10406/9On_aKNQR8Q/00001.wav,0,48000,id10406,True
1182316,id11201--Bt6SCygMBT8--00005_0_300,7.2800625,wav/id11201/Bt6SCygMBT8/00005.wav,0,48000,id11201,True
2321191,id10982--D9N-jrKSSEE--00001_0_300,12.5200625,wav/id10982/D9N-jrKSSEE/00001.wav,0,48000,id10982,True
755456,id10711--hPAgsoVpleI--00023_300_600,18.6000625,wav/id10711/hPAgsoVpleI/00023.wav,48000,96000,id10711,True
439876,id10118--D3bwdXeY87M--00006_0_300,3.9600625,wav/id10118/D3bwdXeY87M/00006.wav,0,48000,id10118,True
38436,id10941--A7r3jHA-Xmc--00008_0_300,6.4400625,wav/id10941/A7r3jHA-Xmc/00008.wav,0,48000,id10941,True
97204,id10370--5CG6qgmDbEc--00006_0_300,5.2000625,wav/id10370/5CG6qgmDbEc/00006.wav,0,48000,id10370,True
164928,id10818--WVQYsmh0Vl8--00006_600_900,20.9600625,wav/id10818/WVQYsmh0Vl8/00006.wav,96000,144000,id10818,True
294718,id10977--yDJ6a7ZOAj8--00005_0_300,10.6000625,wav/id10977/yDJ6a7ZOAj8/00005.wav,0,48000,id10977,True
515724,id10566--0KpAp6yzBBc--00001_300_600,16.2000625,wav/id10566/0KpAp6yzBBc/00001.wav,48000,96000,id10566,True
278416,id10912--csbEEsKuRO8--00007_300_600,8.5200625,wav/id10912/csbEEsKuRO8/00007.wav,48000,96000,id10912,True
1702348,id10839--qgfx2Q4j6bk--00004_300_600,8.9200625,wav/id10839/qgfx2Q4j6bk/00004.wav,48000,96000,id10839,True
2317627,id10658--NKiaKaYSPZw--00002_0_300,6.8400625,wav/id10658/NKiaKaYSPZw/00002.wav,0,48000,id10658,True
161240,id10330--CbF8AurFLR8--00001_0_300,4.1600625,wav/id10330/CbF8AurFLR8/00001.wav,0,48000,id10330,True
1992451,id10913--z-FSGScbhUY--00011_0_300,4.2000625,wav/id10913/z-FSGScbhUY/00011.wav,0,48000,id10913,True
1465900,id10393--5tY3jMpviwk--00001_0_300,5.9600625,wav/id10393/5tY3jMpviwk/00001.wav,0,48000,id10393,True
2254427,id10381--WtybwhFuhoQ--00001_1200_1500,20.1600625,wav/id10381/WtybwhFuhoQ/00001.wav,192000,240000,id10381,True
150943,id10036--x4d2Y7WcuHY--00025_300_600,6.0400625,wav/id10036/x4d2Y7WcuHY/00025.wav,48000,96000,id10036,True
173640,id11212--KxKNMZ1tCSw--00018_300_600,7.3200625,wav/id11212/KxKNMZ1tCSw/00018.wav,48000,96000,id11212,True
1596019,id10615--kjngGjKO8qk--00002_300_600,8.2800625,wav/id10615/kjngGjKO8qk/00002.wav,48000,96000,id10615,True
858344,id11209--5X5Tgu4SJh8--00008_300_600,8.2800625,wav/id11209/5X5Tgu4SJh8/00008.wav,48000,96000,id11209,True
1260237,id10079--pek5fiJnCMk--00013_0_300,5.1200625,wav/id10079/pek5fiJnCMk/00013.wav,0,48000,id10079,True
1663279,id10333--LCcDJHNj7i8--00004_0_300,9.0400625,wav/id10333/LCcDJHNj7i8/00004.wav,0,48000,id10333,True
965291,id11098--L5qc5TZ6XE8--00008_600_900,19.4000625,wav/id11098/L5qc5TZ6XE8/00008.wav,96000,144000,id11098,True
393944,id10816--vMxaVSlxVdE--00004_0_300,8.8000625,wav/id10816/vMxaVSlxVdE/00004.wav,0,48000,id10816,True
1683738,id10149--Ak3V7FwSK-M--00014_300_600,13.8000625,wav/id10149/Ak3V7FwSK-M/00014.wav,48000,96000,id10149,True
1047060,id10496--srGaOhEMQaQ--00003_300_600,6.2800625,wav/id10496/srGaOhEMQaQ/00003.wav,48000,96000,id10496,True
2341961,id10940--dNvSDPINtxQ--00001_0_300,4.8800625,wav/id10940/dNvSDPINtxQ/00001.wav,0,48000,id10940,True
1064114,id10317--K0il0nc1y3U--00034_300_600,12.4800625,wav/id10317/K0il0nc1y3U/00034.wav,48000,96000,id10317,True
121937,id10920--1HM7OmNk_A8--00008_1200_1500,16.0000625,wav/id10920/1HM7OmNk_A8/00008.wav,192000,240000,id10920,True
627827,id10012--vYBOvwSW--4--00005_600_900,14.3200625,wav/id10012/vYBOvwSW--4/00005.wav,96000,144000,id10012,True
33761,id11186--A1vEHrrVdFg--00009_0_300,5.1600625,wav/id11186/A1vEHrrVdFg/00009.wav,0,48000,id11186,True
1030559,id10846--HZhXN50uD4A--00013_0_300,14.3200625,wav/id10846/HZhXN50uD4A/00013.wav,0,48000,id10846,True
1601578,id10873--pvCKmF2zJ2c--00013_300_600,10.5600625,wav/id10873/pvCKmF2zJ2c/00013.wav,48000,96000,id10873,True
1898743,id10889--DxZaPGUIX50--00116_0_300,10.0000625,wav/id10889/DxZaPGUIX50/00116.wav,0,48000,id10889,True
1149344,id10900--s5UAvWH9pSI--00010_300_600,16.0400625,wav/id10900/s5UAvWH9pSI/00010.wav,48000,96000,id10900,True
974302,id10338--5xFh7-0UJiU--00001_300_600,13.2000625,wav/id10338/5xFh7-0UJiU/00001.wav,48000,96000,id10338,True
1753220,id10686--ioaEcM7ZCuA--00034_2100_2400,49.5200625,wav/id10686/ioaEcM7ZCuA/00034.wav,336000,384000,id10686,True
755821,id11060--OLPJz7N8XV0--00005_600_900,26.6800625,wav/id11060/OLPJz7N8XV0/00005.wav,96000,144000,id11060,True
1166683,id10800--7LCVABlV6rU--00001_0_300,10.8000625,wav/id10800/7LCVABlV6rU/00001.wav,0,48000,id10800,True
792546,id10333--eTChefitvmA--00011_300_600,6.2400625,wav/id10333/eTChefitvmA/00011.wav,48000,96000,id10333,True
151980,id10349--ebmuSH4EpLc--00017_0_300,9.0400625,wav/id10349/ebmuSH4EpLc/00017.wav,0,48000,id10349,True
2179953,id10022--tfGrSRcrj84--00002_0_300,4.1200625,wav/id10022/tfGrSRcrj84/00002.wav,0,48000,id10022,True
2215053,id10859--feXHE0ZUQ44--00009_2400_2700,35.1600625,wav/id10859/feXHE0ZUQ44/00009.wav,384000,432000,id10859,True
2147219,id11142--jfdmN4zPL-U--00008_900_1200,33.6000625,wav/id11142/jfdmN4zPL-U/00008.wav,144000,192000,id11142,True
1319680,id10931--DxNk7tLkPbM--00016_0_300,7.0000625,wav/id10931/DxNk7tLkPbM/00016.wav,0,48000,id10931,True
376997,id11235--RndrQF7d5jg--00003_0_300,6.9600625,wav/id11235/RndrQF7d5jg/00003.wav,0,48000,id11235,True
1561360,id11158--3uba8f38NiI--00001_0_300,4.2800625,wav/id11158/3uba8f38NiI/00001.wav,0,48000,id11158,True
134593,id10673--T032sFTwP-8--00024_0_300,4.9600625,wav/id10673/T032sFTwP-8/00024.wav,0,48000,id10673,True
910094,id10842--cfG-zOBnY8Y--00008_300_600,8.2000625,wav/id10842/cfG-zOBnY8Y/00008.wav,48000,96000,id10842,True
321977,id10605--8uneZajnsmo--00003_0_300,6.1200625,wav/id10605/8uneZajnsmo/00003.wav,0,48000,id10605,True
1801704,id10959--7imHXVJbyWg--00001_0_300,4.2400625,wav/id10959/7imHXVJbyWg/00001.wav,0,48000,id10959,True
358856,id10121--H8LJyz5oDeg--00002_0_300,7.8400625,wav/id10121/H8LJyz5oDeg/00002.wav,0,48000,id10121,True
2151209,id10944--izAaF76Z_T8--00004_0_300,4.7600625,wav/id10944/izAaF76Z_T8/00004.wav,0,48000,id10944,True
1978711,id10982--HYix__TaweM--00085_900_1200,28.5600625,wav/id10982/HYix__TaweM/00085.wav,144000,192000,id10982,True
208066,id10605--KoF8Hi7vjVI--00009_300_600,7.4000625,wav/id10605/KoF8Hi7vjVI/00009.wav,48000,96000,id10605,True
1348245,id11126--XrTdAX_KO7Y--00003_0_300,7.7600625,wav/id11126/XrTdAX_KO7Y/00003.wav,0,48000,id11126,True
1829827,id11047--C9mUDSew8Cw--00009_1200_1500,16.1600625,wav/id11047/C9mUDSew8Cw/00009.wav,192000,240000,id11047,True
1590891,id10744--SY8uvIAIT4E--00025_0_300,4.2000625,wav/id10744/SY8uvIAIT4E/00025.wav,0,48000,id10744,True
2181266,id10404--ByRddhkWSU4--00003_0_300,4.6000625,wav/id10404/ByRddhkWSU4/00003.wav,0,48000,id10404,True
2277688,id10602--PqtgGI6yrSg--00007_300_600,8.6800625,wav/id10602/PqtgGI6yrSg/00007.wav,48000,96000,id10602,True
428180,id10096--NTHlOJY58Hc--00099_0_300,11.1200625,wav/id10096/NTHlOJY58Hc/00099.wav,0,48000,id10096,True
2158826,id10947--Y5HpcCARud8--00006_600_900,10.0800625,wav/id10947/Y5HpcCARud8/00006.wav,96000,144000,id10947,True
1658296,id10392--fxKYMNTaECA--00006_300_600,11.3200625,wav/id10392/fxKYMNTaECA/00006.wav,48000,96000,id10392,True
836426,id10057--GEGjkuLUETA--00001_600_900,18.0400625,wav/id10057/GEGjkuLUETA/00001.wav,96000,144000,id10057,True
2293742,id11054--HctvcPwGXFQ--00004_0_300,9.4000625,wav/id11054/HctvcPwGXFQ/00004.wav,0,48000,id11054,True
1448693,id10702--Ngok42MOj_U--00008_300_600,10.8800625,wav/id10702/Ngok42MOj_U/00008.wav,48000,96000,id10702,True
650373,id10867--6KXf1QT9GC0--00009_0_300,20.9600625,wav/id10867/6KXf1QT9GC0/00009.wav,0,48000,id10867,True
694739,id10572--r2fSMUmIHAs--00008_0_300,8.3200625,wav/id10572/r2fSMUmIHAs/00008.wav,0,48000,id10572,True
1448935,id10707--BqcweCvZOus--00002_0_300,5.8800625,wav/id10707/BqcweCvZOus/00002.wav,0,48000,id10707,True
405560,id10376--OSUGWP3iYns--00013_0_300,4.7600625,wav/id10376/OSUGWP3iYns/00013.wav,0,48000,id10376,True
163505,id10177--DX8iZlTAv0E--00004_0_300,18.8000625,wav/id10177/DX8iZlTAv0E/00004.wav,0,48000,id10177,True
2332926,id10116--IA8_9KDkHWE--00005_0_300,4.3600625,wav/id10116/IA8_9KDkHWE/00005.wav,0,48000,id10116,True
1571599,id10963--o_KZwBIZhqY--00005_300_600,6.0000625,wav/id10963/o_KZwBIZhqY/00005.wav,48000,96000,id10963,True
669701,id10993--GraznNIEvKs--00002_300_600,18.3600625,wav/id10993/GraznNIEvKs/00002.wav,48000,96000,id10993,True
2237574,id10787--ZDKxxNOtCM4--00002_0_300,19.4800625,wav/id10787/ZDKxxNOtCM4/00002.wav,0,48000,id10787,True
1413558,id10363--qNGf_D4FkwY--00005_0_300,4.6400625,wav/id10363/qNGf_D4FkwY/00005.wav,0,48000,id10363,True
193971,id10555--FeQ9b5bMf9c--00001_0_300,16.8000625,wav/id10555/FeQ9b5bMf9c/00001.wav,0,48000,id10555,True
2302701,id10854--WhTJgOQ0tHI--00001_0_300,6.4400625,wav/id10854/WhTJgOQ0tHI/00001.wav,0,48000,id10854,True
1638545,id10913--C9opBeG6sLc--00003_600_900,14.7600625,wav/id10913/C9opBeG6sLc/00003.wav,96000,144000,id10913,True
728193,id10727--kjg_lUWjqQ0--00007_300_600,9.4400625,wav/id10727/kjg_lUWjqQ0/00007.wav,48000,96000,id10727,True
654652,id10373--jBqtwUYODlU--00005_300_600,7.1600625,wav/id10373/jBqtwUYODlU/00005.wav,48000,96000,id10373,True
939010,id10061--ut8dzAUnDp4--00006_1200_1500,18.4400625,wav/id10061/ut8dzAUnDp4/00006.wav,192000,240000,id10061,True
687371,id11095--Z4M-Z0AYee8--00053_0_300,18.0400625,wav/id11095/Z4M-Z0AYee8/00053.wav,0,48000,id11095,True
2263174,id10686--ioaEcM7ZCuA--00021_0_300,5.8800625,wav/id10686/ioaEcM7ZCuA/00021.wav,0,48000,id10686,True
1179238,id10084--TWRV2p8-aLQ--00008_0_300,5.8800625,wav/id10084/TWRV2p8-aLQ/00008.wav,0,48000,id10084,True
419870,id10931--7wico-jZ_Ug--00004_600_900,74.9600625,wav/id10931/7wico-jZ_Ug/00004.wav,96000,144000,id10931,True
419635,id10497--Z-WkoAMFa0s--00006_900_1200,14.3200625,wav/id10497/Z-WkoAMFa0s/00006.wav,144000,192000,id10497,True
1136779,id10901--NpJz6_nEzJs--00012_300_600,6.9600625,wav/id10901/NpJz6_nEzJs/00012.wav,48000,96000,id10901,True
2317429,id10218--D18oDGK8klQ--00013_2400_2700,28.6400625,wav/id10218/D18oDGK8klQ/00013.wav,384000,432000,id10218,True
2032595,id10089--LWmZ3cAAlYs--00003_300_600,9.5600625,wav/id10089/LWmZ3cAAlYs/00003.wav,48000,96000,id10089,True
945032,id11105--XQ6P7s1Gg8w--00011_600_900,35.1600625,wav/id11105/XQ6P7s1Gg8w/00011.wav,96000,144000,id11105,True
2164776,id10576--Rfn8RYI4His--00004_900_1200,14.7200625,wav/id10576/Rfn8RYI4His/00004.wav,144000,192000,id10576,True
1138141,id10472--RkZJhsyqak8--00011_600_900,12.4000625,wav/id10472/RkZJhsyqak8/00011.wav,96000,144000,id10472,True
1783695,id10167--0x6UxKMetG8--00010_0_300,17.0000625,wav/id10167/0x6UxKMetG8/00010.wav,0,48000,id10167,True
2013970,id11008--emIgg16KoJc--00028_0_300,5.2000625,wav/id11008/emIgg16KoJc/00028.wav,0,48000,id11008,True
1490072,id11211--F61EC40dTxE--00027_0_300,8.4000625,wav/id11211/F61EC40dTxE/00027.wav,0,48000,id11211,True
531760,id10012--GQxAiL_gSJg--00002_0_300,6.0400625,wav/id10012/GQxAiL_gSJg/00002.wav,0,48000,id10012,True
992156,id10025--smYAOqfc7-A--00002_0_300,5.5200625,wav/id10025/smYAOqfc7-A/00002.wav,0,48000,id10025,True
2206925,id10038--TAIgNJGh_lE--00010_0_300,15.6000625,wav/id10038/TAIgNJGh_lE/00010.wav,0,48000,id10038,True
2330353,id10595--9JSBOKQjEQU--00004_2400_2700,28.6800625,wav/id10595/9JSBOKQjEQU/00004.wav,384000,432000,id10595,True
1062895,id10343--Wy8sFgdylRc--00091_1500_1800,22.4800625,wav/id10343/Wy8sFgdylRc/00091.wav,240000,288000,id10343,True
200258,id10355--yI3OyR7_oJ4--00016_300_600,8.3200625,wav/id10355/yI3OyR7_oJ4/00016.wav,48000,96000,id10355,True
839810,id11211--F61EC40dTxE--00001_300_600,8.2800625,wav/id11211/F61EC40dTxE/00001.wav,48000,96000,id11211,True
307587,id10801--Ck_hnVs1rQU--00014_0_300,7.0800625,wav/id10801/Ck_hnVs1rQU/00014.wav,0,48000,id10801,True
873904,id10169--kOMqsxjX_dQ--00018_0_300,12.4400625,wav/id10169/kOMqsxjX_dQ/00018.wav,0,48000,id10169,True
1245358,id11110--ig9vI1du458--00004_600_900,20.7200625,wav/id11110/ig9vI1du458/00004.wav,96000,144000,id11110,True
1204963,id11003--TK75ryR2cuI--00007_0_300,4.2000625,wav/id11003/TK75ryR2cuI/00007.wav,0,48000,id11003,True
918184,id10209--NurseWjI7eI--00002_600_900,14.3200625,wav/id10209/NurseWjI7eI/00002.wav,96000,144000,id10209,True
1811748,id10937--Yvq40a8Epv8--00003_0_300,4.6400625,wav/id10937/Yvq40a8Epv8/00003.wav,0,48000,id10937,True
529787,id10943--7_h0_dHd7_w--00024_900_1200,14.8000625,wav/id10943/7_h0_dHd7_w/00024.wav,144000,192000,id10943,True
1163409,id10382--90sTPYNz4Oc--00001_0_300,7.6800625,wav/id10382/90sTPYNz4Oc/00001.wav,0,48000,id10382,True
1218384,id10018--sci80gk6bUc--00005_600_900,10.7200625,wav/id10018/sci80gk6bUc/00005.wav,96000,144000,id10018,True
2133955,id10664--eaMUyQDsq8U--00012_0_300,15.1600625,wav/id10664/eaMUyQDsq8U/00012.wav,0,48000,id10664,True
65240,id10856--URycIz_nE_I--00022_600_900,10.2400625,wav/id10856/URycIz_nE_I/00022.wav,96000,144000,id10856,True
873247,id10356--TMgjT1g6jtE--00002_0_300,4.7200625,wav/id10356/TMgjT1g6jtE/00002.wav,0,48000,id10356,True
1421882,id10965--CYf4vAgT_iQ--00003_0_300,8.6800625,wav/id10965/CYf4vAgT_iQ/00003.wav,0,48000,id10965,True
1179372,id11134--OPkeuRGj8uM--00007_0_300,4.9600625,wav/id11134/OPkeuRGj8uM/00007.wav,0,48000,id11134,True
185938,id10525--SJmWTIeXE8I--00022_0_300,7.6400625,wav/id10525/SJmWTIeXE8I/00022.wav,0,48000,id10525,True
819771,id11098--R_P6GwDjN_Q--00004_300_600,13.8800625,wav/id11098/R_P6GwDjN_Q/00004.wav,48000,96000,id11098,True
679445,id10664--eaMUyQDsq8U--00023_0_300,4.3600625,wav/id10664/eaMUyQDsq8U/00023.wav,0,48000,id10664,True
1268660,id10248--bC6tUNIR9V0--00123_0_300,5.8800625,wav/id10248/bC6tUNIR9V0/00123.wav,0,48000,id10248,True
457178,id10124--LntuXtvD6aE--00001_0_300,4.2400625,wav/id10124/LntuXtvD6aE/00001.wav,0,48000,id10124,True
148627,id11184--eLOEVkckcME--00008_300_600,6.1200625,wav/id11184/eLOEVkckcME/00008.wav,48000,96000,id11184,True
1327318,id10587--jtx_xf_PnhM--00005_0_300,8.6800625,wav/id10587/jtx_xf_PnhM/00005.wav,0,48000,id10587,True
1993093,id10039--aqVLOrrhaaQ--00004_1500_1800,22.6800625,wav/id10039/aqVLOrrhaaQ/00004.wav,240000,288000,id10039,True
2283038,id10097--HwKNetZ3i7E--00006_1800_2100,22.8400625,wav/id10097/HwKNetZ3i7E/00006.wav,288000,336000,id10097,True
1459676,id10959--REw1gCAsZYI--00012_600_900,9.0400625,wav/id10959/REw1gCAsZYI/00012.wav,96000,144000,id10959,True
1608388,id10252--wvjrGCX6zfg--00008_0_300,4.2400625,wav/id10252/wvjrGCX6zfg/00008.wav,0,48000,id10252,True
2065541,id10956--zNzlB5JN_kY--00006_0_300,6.8400625,wav/id10956/zNzlB5JN_kY/00006.wav,0,48000,id10956,True
1458021,id10625--IiGyp9K0AZk--00017_0_300,14.1600625,wav/id10625/IiGyp9K0AZk/00017.wav,0,48000,id10625,True
1312852,id10983--yS_Te7SIBEg--00006_300_600,6.3200625,wav/id10983/yS_Te7SIBEg/00006.wav,48000,96000,id10983,True
101077,id10977--yfbPlRseDPU--00015_0_300,6.3600625,wav/id10977/yfbPlRseDPU/00015.wav,0,48000,id10977,True
475679,id10465--uNdfTrSvmqY--00001_0_300,20.6000625,wav/id10465/uNdfTrSvmqY/00001.wav,0,48000,id10465,True
120481,id10672--J2Vod4IfvhQ--00005_900_1200,20.3600625,wav/id10672/J2Vod4IfvhQ/00005.wav,144000,192000,id10672,True
388778,id10580--4W_oO1rjgLc--00003_0_300,14.1600625,wav/id10580/4W_oO1rjgLc/00003.wav,0,48000,id10580,True
58624,id10758--3f7Ztg99cXI--00001_300_600,12.9600625,wav/id10758/3f7Ztg99cXI/00001.wav,48000,96000,id10758,True
2143709,id10129--4pwBUZZ-RLA--00002_0_300,5.9600625,wav/id10129/4pwBUZZ-RLA/00002.wav,0,48000,id10129,True
213675,id10186--rE20tq_fO0k--00005_300_600,6.0800625,wav/id10186/rE20tq_fO0k/00005.wav,48000,96000,id10186,True
582915,id11165--VEG5luYCEHg--00013_1200_1500,19.7600625,wav/id11165/VEG5luYCEHg/00013.wav,192000,240000,id11165,True
1781889,id10514--9Ne7ROSlmbo--00012_0_300,5.6800625,wav/id10514/9Ne7ROSlmbo/00012.wav,0,48000,id10514,True
2074849,id10428--INr-A919dfI--00009_0_300,6.6000625,wav/id10428/INr-A919dfI/00009.wav,0,48000,id10428,True
1733403,id11109--WS58VE6rHn8--00001_300_600,12.0400625,wav/id11109/WS58VE6rHn8/00001.wav,48000,96000,id11109,True
694509,id10986--KH-yJAsKo1Q--00038_2400_2700,41.4800625,wav/id10986/KH-yJAsKo1Q/00038.wav,384000,432000,id10986,True
346092,id10507--Mfkx6CIVwf8--00011_0_300,3.9600625,wav/id10507/Mfkx6CIVwf8/00011.wav,0,48000,id10507,True
969554,id10112--5JidksrmVGM--00002_0_300,4.7600625,wav/id10112/5JidksrmVGM/00002.wav,0,48000,id10112,True
510716,id10184--3rAcgQhAGfw--00002_300_600,7.7600625,wav/id10184/3rAcgQhAGfw/00002.wav,48000,96000,id10184,True
1853911,id10931--EG6PW_dSnk8--00005_900_1200,15.6800625,wav/id10931/EG6PW_dSnk8/00005.wav,144000,192000,id10931,True
113060,id11068--Lc-PIx3T5Lk--00014_300_600,20.0400625,wav/id11068/Lc-PIx3T5Lk/00014.wav,48000,96000,id11068,True
1667353,id10840--U9duwXJyt0k--00003_0_300,12.8800625,wav/id10840/U9duwXJyt0k/00003.wav,0,48000,id10840,True
1405254,id10406--A-xnhI6lg04--00004_300_600,7.3200625,wav/id10406/A-xnhI6lg04/00004.wav,48000,96000,id10406,True
1635881,id10018--BaesL7QJLFU--00004_300_600,8.8400625,wav/id10018/BaesL7QJLFU/00004.wav,48000,96000,id10018,True
15956,id10989--_VRCebIQ2GA--00004_600_900,12.8400625,wav/id10989/_VRCebIQ2GA/00004.wav,96000,144000,id10989,True
